patch_id,region,split,t1_path,t2_path,label_path,patch_size,n_bands,change_pixels,total_pixels,change_pct
sundarbans_train_00025,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00025_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00025_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00025_label.npy,256,12,196,65536,0.3
sundarbans_train_00026,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00026_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00026_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00026_label.npy,256,12,824,65536,1.26
sundarbans_train_00027,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00027_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00027_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00027_label.npy,256,12,158,65536,0.24
sundarbans_train_00028,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00028_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00028_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00028_label.npy,256,12,275,65536,0.42
sundarbans_train_00029,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00029_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00029_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00029_label.npy,256,12,14838,65536,22.64
sundarbans_train_00030,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00030_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00030_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00030_label.npy,256,12,623,65536,0.95
sundarbans_train_00031,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00031_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00031_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00031_label.npy,256,12,1258,65536,1.92
sundarbans_train_00032,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00032_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00032_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00032_label.npy,256,12,277,65536,0.42
sundarbans_train_00033,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00033_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00033_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00033_label.npy,256,12,703,65536,1.07
sundarbans_train_00034,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00034_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00034_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00034_label.npy,256,12,196,65536,0.3
sundarbans_train_00035,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00035_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00035_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00035_label.npy,256,12,8159,65536,12.45
sundarbans_train_00036,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00036_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00036_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00036_label.npy,256,12,608,65536,0.93
sundarbans_train_00037,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00037_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00037_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00037_label.npy,256,12,17243,65536,26.31
sundarbans_train_00038,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00038_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00038_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00038_label.npy,256,12,468,65536,0.71
sundarbans_train_00039,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00039_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00039_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00039_label.npy,256,12,580,65536,0.89
sundarbans_train_00040,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00040_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00040_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00040_label.npy,256,12,588,65536,0.9
sundarbans_train_00041,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00041_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00041_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00041_label.npy,256,12,4793,65536,7.31
sundarbans_train_00042,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00042_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00042_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00042_label.npy,256,12,166,65536,0.25
sundarbans_train_00043,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00043_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00043_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00043_label.npy,256,12,256,65536,0.39
sundarbans_train_00044,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00044_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00044_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00044_label.npy,256,12,0,65536,0.0
sundarbans_train_00045,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00045_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00045_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00045_label.npy,256,12,892,65536,1.36
sundarbans_train_00046,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00046_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00046_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00046_label.npy,256,12,29,65536,0.04
sundarbans_train_00047,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00047_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00047_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00047_label.npy,256,12,7103,65536,10.84
sundarbans_train_00048,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00048_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00048_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00048_label.npy,256,12,9830,65536,15.0
sundarbans_train_00049,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00049_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00049_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00049_label.npy,256,12,386,65536,0.59
sundarbans_train_00050,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00050_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00050_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00050_label.npy,256,12,757,65536,1.16
sundarbans_train_00051,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00051_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00051_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00051_label.npy,256,12,0,65536,0.0
sundarbans_train_00052,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00052_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00052_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00052_label.npy,256,12,332,65536,0.51
sundarbans_train_00053,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00053_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00053_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00053_label.npy,256,12,217,65536,0.33
sundarbans_train_00054,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00054_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00054_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00054_label.npy,256,12,183,65536,0.28
sundarbans_train_00055,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00055_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00055_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00055_label.npy,256,12,368,65536,0.56
sundarbans_train_00056,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00056_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00056_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00056_label.npy,256,12,377,65536,0.58
sundarbans_train_00057,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00057_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00057_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00057_label.npy,256,12,428,65536,0.65
sundarbans_train_00058,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00058_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00058_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00058_label.npy,256,12,168,65536,0.26
sundarbans_train_00059,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00059_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00059_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00059_label.npy,256,12,0,65536,0.0
sundarbans_train_00060,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00060_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00060_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00060_label.npy,256,12,619,65536,0.94
sundarbans_train_00061,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00061_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00061_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00061_label.npy,256,12,15180,65536,23.16
sundarbans_train_00062,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00062_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00062_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00062_label.npy,256,12,16170,65536,24.67
sundarbans_train_00063,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00063_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00063_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00063_label.npy,256,12,0,65536,0.0
sundarbans_train_00064,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00064_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00064_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00064_label.npy,256,12,517,65536,0.79
sundarbans_train_00065,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00065_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00065_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00065_label.npy,256,12,87,65536,0.13
sundarbans_train_00066,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00066_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00066_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00066_label.npy,256,12,8172,65536,12.47
sundarbans_train_00067,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00067_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00067_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00067_label.npy,256,12,521,65536,0.79
sundarbans_train_00068,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00068_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00068_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00068_label.npy,256,12,16562,65536,25.27
sundarbans_train_00069,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00069_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00069_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00069_label.npy,256,12,12856,65536,19.62
sundarbans_train_00070,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00070_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00070_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00070_label.npy,256,12,621,65536,0.95
sundarbans_train_00071,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00071_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00071_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00071_label.npy,256,12,234,65536,0.36
sundarbans_train_00072,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00072_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00072_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00072_label.npy,256,12,12917,65536,19.71
sundarbans_train_00073,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00073_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00073_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00073_label.npy,256,12,6361,65536,9.71
sundarbans_train_00074,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00074_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00074_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00074_label.npy,256,12,54,65536,0.08
sundarbans_train_00075,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00075_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00075_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00075_label.npy,256,12,0,65536,0.0
sundarbans_train_00076,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00076_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00076_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00076_label.npy,256,12,13194,65536,20.13
sundarbans_train_00077,sundarbans,train,data/processed/patches/sundarbans/train/sundarbans_train_00077_t1.npy,data/processed/patches/sundarbans/train/sundarbans_train_00077_t2.npy,data/processed/patches/sundarbans/train/sundarbans_train_00077_label.npy,256,12,287,65536,0.44
